date,title
2022/01/03,外資大買台積電、賣航空雙雄 對台股連9買砸逾千億元
2022/01/03,〈宏碁展望〉重申2035 RE100目標 擴大要求第三層供應鏈揭露碳足跡
2022/01/03,〈2022投資展望〉復華：三利多助台股攻2萬點 市值冠亞軍擁1高1低優勢
2022/01/03,精測去年12月營收回神 Q4、全年雙寫新高
2022/01/03,光頡去年11月純益年增183% 前11月EPS 3.66元
2022/01/03,台股2022年開紅盤報喜  一隱憂、兩利多成多空拉鋸關鍵
2022/01/03,毅嘉去年營收64.79億元 攀三年新高
2022/01/03,【台股龍捲風】元宇宙看宏達電 MOSFET 杰力富鼎盤中漲停！
2022/01/03,紅包自己賺 力智今起開始申購 抽中現賺32萬元
2022/01/03,〈台船展望〉台蝕取得營建執照 今年有望推第一案
2022/01/03,Omicron攪局勞動基金11月虧208億元  前11月績效仍逾2成賺贏大盤
2022/01/03,〈台船展望〉年營收估將重回220億元 營運穩定復甦
2022/01/03,〈宏碁展望〉不只員工分紅 今年起啟動員工持股信託制度
2022/01/03,台積電今年營運動能更強 美系外資上調目標價至1035元
2022/01/03,參與淨零碳排行情 00899 ETF今日開始募集
2022/01/03,龍哥講股教室－台股如預期短線過熱，接下來資金要輪動了，佈局整理好的主力股準備迎接行情！
2022/01/03,鴻準領投 郭台銘轉投資永悅健康生技完成首輪募資
2022/01/03,〈宏碁展望〉陳俊聖：今年營運力拚維持「韌性」 貨運物流仍有一季缺口
2022/01/03,和益子公司拿下中油高煉廠整治藥劑大單 大啖台積電擴廠商機
2022/01/03,伺服器前景旺 信驊今年首戰5股本 外資調升目標價達3600元
2022/01/03,〈焦點股〉高價股點火 AES-KY創高挑戰2000元、洋基工程上市飆漲36%
2022/01/03,RCEP生效關稅優惠 IKKA-KY營運再注強心劑
2022/01/03,國際廢鋼震盪有撐 豐興新年首周盤價連三平
2022/01/03,亞洲藏壽司12月營收有望續寫新猷 今年目標新開5-10家新店
2022/01/03,〈台股盤中〉台積電撐盤 一度強漲逾百點衝上18379點再創新高
2022/01/03,台股基金去年平均報酬逾4成 兩優勢支撐元月行情火旺
2022/01/03,凱基證2022拚財富管理業務 延攬新主管、推分析師陪訪服務
2022/01/03,去年31家企業IPO畫出微笑曲線 今年仍由半導體稱霸市場
2022/01/03,欣興獲美系外資重申「買進」評等 目標價調升至400元
2022/01/03,寶齡乾洗手產品未哄抬價格 經營秉持誠信原則特此澄清
2022/01/03,逸達前列腺癌新劑型新藥中國臨床進入審查 最快兩年完成
2022/01/03,台光電建新廠 新載板材料擬2023年開出
2022/01/03,權證投資人一定要了解的 外資投信買超標的及相關權證推薦TOP3
2022/01/03,〈台股盤前要聞〉崇越受惠信越再漲價、中鋼興達海基拚轉盈 今日必看財經新聞
2022/01/04,國銀不動產放款飆12.41兆元新高 成為下一步掐緊房貸金脈關鍵
2022/01/04,〈樺漢結盟谷歌〉深化合作首重工業元宇宙 相互加值提升市占率
2022/01/04,友通、其陽12月營收同創新高 去年雙登峰
2022/01/04,〈車市〉賓士電動車款VISION EQXX亮相 純電續航力逾1000公里
2022/01/04,羅昇取得資騰科技60%股權 搶攻半導體智慧製造商機
2022/01/04,國銀去年前11月獲利超越2020全年 11月存放比續創史上新低
2022/01/04,保險業去年前11月大賺逾4000億元 壽險單月淨值再增387億元
2022/01/04,〈光洋科經營權之爭〉公司派解任獨董吳美慧 法院今裁定駁回
2022/01/04,〈樺漢結盟谷歌〉Google砸11億元入股樺漢 取得4.6%股權成第三大股東
2022/01/04,保險業股權投資人員嚴設聘用令 兩道利益衝突防範機制防堵
2022/01/04,中環11月純益2.34億元 年減逾3成 每股賺0.2元
2022/01/04,中信金控榮獲公司治理制度評量最高等級「特優」認證
2022/01/04,首屆「高齡金融規劃顧問師」誕生 合庫銀取得資格比重達2成
2022/01/04,2022年保險品質獎揭曉 南山人壽、南山產物勇奪消費者票選8項大獎
2022/01/04,富邦金控及子公司獲頒「2022保險品質獎」九項特優肯定
2022/01/04,提升國內審計品質 會計師事務所二階段公布透明度報告
2022/01/04,台積電今年首度發行綠債 總額54億元
2022/01/04,矽格去年營收166.81億元衝新高 訂單已看至今年中
2022/01/04,證交所：外資外幣擔保品交互提存限制 即日起鬆綁
2022/01/04,國鼎明日停牌 傳新冠新藥將公布臨床結果
2022/01/04,〈鴻海清奈廠停工〉外電：改善作業仍在進行 1/7前難復工
2022/01/04,內外資再度聯手敲進台積電 連兩日砸逾400億元
2022/01/04,〈2021車市統計〉商用車市年增逾2成 和泰車銷售刷新紀錄
2022/01/04,今年股東會開放登記 這12天超搶手
2022/01/04,中砂12月營收寫新猷 全年首破60億元大關同創高
2022/01/04,迅得機械去年營收突破49億元創新高 年增44%
2022/01/04,興櫃公司股東會投票應包括電子方式 自2023年起上路
2022/01/04,星展馬鐵英：經濟基本面支撐房市續熱 央行信用管制可能進一步擴大
2022/01/04,統一證布局ETN有成 漲幅前10大排名包辦3檔 最多漲近6成
2022/01/04,籌碼大師的操盤日誌－台股站上18500，果然22年前的歷史重演
2022/01/04,玉山金完成綠電轉供 持續朝100%使用再生能源邁進
2022/01/04,WiFi晶片缺貨 宏捷科12月營收降至3.44億元 月減近2成
2022/01/04,鮮活果汁2021年營收46.55億元創新高 年增33.78%
2022/01/04,聚陽去年營收拉尾盤12月衝新高 全年289.3億元同締新猷
2022/01/04,台股一哥龍頭基金 配息18.5%創記錄
2022/01/04,去年Q3電信商ARPU連兩季走揚 亞太電增加最多
2022/01/04,泰鼎-KY去年12月營收15億元創新高 年增近7成
2022/01/04,面板新產能開出 手機AMOLED面板滲透率今年上看46%
2022/01/04,高球球頭廠大田去年12月營收7.11億元 年增近5成
2022/01/04,元富估今年現金股利派發共2.4兆元 台股殖利率逾4%
2022/01/04,和勤去年12月營收2.49億元改寫歷史同期次高 車用產品旺到本季
2022/01/04,北區、高雄國稅局新人事出爐 1月14日交接
2022/01/04,央行：虎年套幣開放預購 每套售價1800元不變
2022/01/04,2022年留意信用卡現金回饋砍半 6張神卡保住地位
2022/01/04,達爾、信通集團強強聯手 共組達信綠能 搶攻電動車功率模組
2022/01/04,台中第二高樓建案將完工 崇友本月認列近4000萬元營收
2022/01/04,寧波疫情緊張 晶技當地產線維持正常生產、小量出貨
2022/01/04,〈CES大展〉宏碁搶先發表環保永續、Chromebook新品
2022/01/04,材料-KY去年12月營收估將續創高 2022年動能強勁
2022/01/04,「奶茶股」聯發國際今起公開申購 抽到一張現賺近5萬元
2022/01/04,權證投資人一定要了解的 權證投資人看多標的TOP5
2022/01/04,〈台股盤前要聞〉和益啖台積擴廠商機、三檔ETF新年首波配息 今日必看財經新聞
2022/01/04,陽明發言人異動 總座親上火線強化內外溝通
2022/01/05,台積電元老級大將王建光申請退休 由副總李俊賢接手
2022/01/05,門檻鬆綁 財務困難者鉅額補稅款可分期繳稅
2022/01/05,信邦去年營收256.93億元 連10年創高
2022/01/05,德微去年營收寫三高 全年衝破20億元大關
2022/01/05,貿聯-KY去年12月、Q4及全年營收同創高
2022/01/05,千金股營收亮眼 譜瑞-KY、信驊去年12月、Q4、全年同寫新高
2022/01/05,佳世達去年營收2260億元創高 三大動能推升今年續成長
2022/01/05,威宏去年12月營收5.64億元年增1.01倍 輕奢包等訂單復甦
2022/01/05,晶技去年12月營收11.38億元創同期新高 全年登峰
2022/01/05,聯強去年12月營收505億元創新猷 Q4、全年同登高
2022/01/05,漢翔發表首款電動巴士 將搶進全球市場
2022/01/05,《非凡贏家》領先大盤拉回也會領先上攻？
2022/01/05,業成12月營收150億元月增逾4成 去年全年寫新高
2022/01/05,慧洋-KY去年獲利暴增60倍 稅前首見賺逾1股本
2022/01/05,凱美去年營收77.15億元寫新高 營運將迎長期成長趨勢
2022/01/05,缺料舒緩 蘋果供應鏈華通、台郡創史上最強Q4營收
2022/01/05,手機市場回溫 雙鴻去年12月、Q4、全年營收創新猷
2022/01/05,光寶科去年12月營收攀27個月新高 Q4登近9季高點
2022/01/05,我12月外匯存底續創高 外資淨匯入5.85億美元
2022/01/05,富邦期貨領先業界客製化分析交易數據 推交易健檢報告服務
2022/01/05,南亞科去年Q4營收季減1成 全年856億元創新高
2022/01/05,大立光1/13法說會「強碰」台積電 法人最關注毛利率走勢
2022/01/05,1月上旬電視面板價格跌勢再收斂 大尺寸跌幅寫近半年來最小
2022/01/05,致伸Q4營收203.7億元、季增15% 攀兩年高點
2022/01/05,外資去年全年淨匯入5800億元創史上第五大 但賣超台股4970億元
2022/01/05,4檔台股ETF除息秀登場 00728殖利率8%稱霸
2022/01/05,高端轉投資台寶攜手新藥公司開發新藥 目標今年進試驗
2022/01/05,群電去年營收首破400億元登歷年最佳 Q1續拚同期高
2022/01/05,閎康去年12月營收創三高 全年達33.61億元
2022/01/05,群聯收購與SONY合資公司Nextorage 強化客製化高階儲存市場佈局
2022/01/05,〈國鼎新冠新藥〉今年有望認列200萬美元里程碑金 同步規劃三期試驗設計方向
2022/01/05,2022智慧車四大黑科技爆發 台廠供應鏈搶占先機
2022/01/05,新安東京海上產險拚保險科技 新增獲證5項專利
2022/01/05,鴻海去年Q4營收1.83兆元寫單季次高 全年5.94兆元連5年創高
2022/01/05,穩懋Q4營收70.9億元寫新猷 砷化鎵三雄去年營收齊攀峰
2022/01/05,大立光去年12月營收45.02億元連7月成長 1月轉淡估下滑
2022/01/05,台光電連兩季營收站上百億元 去年營收385億元創新高
2022/01/05,〈國鼎新冠新藥〉二期試驗結果達標 最快4月申請美國EUA
2022/01/05,負面爭議不斷 陽明發多項澄清
2022/01/05,聯茂去年營收325億元創新高 車用及5G需求續推動成長
2022/01/05,投資電動車前得電池者贏天下 全台首檔儲能ETF問世
2022/01/05,〈焦點股〉封測股接棒演出 日月光投控領漲逾4%站上所有均線
2022/01/05,〈中華電總座開講〉元宇宙有四大關鍵因素 未來發展超乎想像
2022/01/05,鴻海嘉年華1/23登場 連二年採線上舉行
2022/01/05,車市回溫 去年汽車零組件業產值將終結連六黑
2022/01/05,郭明錤：玉晶光奪Meta高單價貼合訂單 成元宇宙新商機大贏家
2022/01/05,〈中華電總座開講〉台灣大併台星 郭水義：不從競爭角度看 中華電信仍是客戶首選
2022/01/05,台商投資東協首度超越中國 南向概念股新勢力崛起
2022/01/05,〈樺漢結盟谷歌〉樺漢直奔漲停 母集團鴻海雨露均霑大漲7% 市值激增千億
2022/01/05,美食-KY美國營運動能熱 單店營業額年增6成
2022/01/05,台股基金一哥年終配息發放倒數 年化配息率超過18%創紀錄
2022/01/05,瑞儀看筆電、平板需求穩健 今年營運拚持平去年
2022/01/05,富邦人壽2022年擴大徵才 資訊科技領域預計招募比例占7成
2022/01/05,瑞昱去年營收1055.04億元 衝破千億元創新高
2022/01/05,〈CES大展〉英特爾、超微、輝達齊推新晶片 台品牌廠秀電競新品
2022/01/05,2022年股市的大主流、次主流及小主流！
2022/01/05,綠電再生去年業績亮麗 營收獲利將雙創新高
2022/01/05,群益權證小教室：進階選股 創3日新高
2022/01/05,〈台股盤前要聞〉谷歌入股樺漢、比亞迪新能源車銷量倍增 今日必看財經新聞
2022/01/06,南港證實榮譽董座林學圃因病辭世 享壽74歲
2022/01/06,聯成去年12月營收改寫次高 Q4、全年同登峰
2022/01/06,耕興12月、去年全年營收 同創歷史新高
2022/01/06,維田12月營收首跨億元締新猷 去年Q4及全年同創高
2022/01/06,宏碁小金雞報喜 四子公司去年營收同創新高
2022/01/06,長科*去年營收寫三紀錄 全年飆上127.92億元 訂單看至上半年
2022/01/06,外資大舉提款電子族群 反手掃貨金融股
2022/01/06,兩動能驅動 亞力去年Q4、全年營收雙創新高
2022/01/06,免保證商業本票發行突破兆元 金管會出手防堵票券市場不健全
2022/01/06,傳無預警大裁員 力山：因應淡旺季人力調整
2022/01/06,逾34萬股東注意！0050擬配息3.2元創同期新高
2022/01/06,傳統淡季干擾 MCU廠盛群、凌通Q4營收季減逾1成
2022/01/06,聯發國際進軍科威特 成當地唯一國際連鎖手搖茶品牌
2022/01/06,去年5653萬元現金遺產無人繼承 單筆最大逾千萬元全數充公
2022/01/06,安力-KY去年Q4營收登峰 全年營收22.76億元創新高
2022/01/06,金管會三面向重視弱勢消費者 期許金融業更關注ESG中的「S」
2022/01/06,疫情影響 去年中央政府規費收入504億元 執行率近9成
2022/01/06,羨煞航空界 華航將發6個月年終+調薪4%
2022/01/06,華宏青島子公司搬遷補償金入帳 將認列在去年財報
2022/01/06,中磊、智易去年營收創高 今年展望樂觀
2022/01/06,「女王聊盤室」：FED轉鷹，金融市場動盪，你還可以留意「這個」族群！
2022/01/06,東洋去年Q4、全年營收同創高 今年有望續揚
2022/01/06,國產爆內線交易 兵分24路搜索約談多名董事高層
2022/01/06,合晶上半年逐季漲價 今年著眼擴增12吋產能
2022/01/06,科技股推升台股指數創新高 7檔基金沾光績效靚
2022/01/06,群光12月營收寫同期高 全年1075.6億元創新猷
2022/01/06,智原去年12月、Q4、全年營收同奔新高 全年增幅優預期
2022/01/06,產能滿需求旺 八貫去年12月、Q4及全年營收同寫新猷
2022/01/06,中鋼建置熱浸鍍鋅智慧產線 發展軋鋼智能工廠跨大步
2022/01/06,〈CES大展〉友達miniLED報捷 導入四大品牌廠筆電、顯示器應用
2022/01/06,材料-KY擴產效益浮現 去年Q4及全年營收改寫新高
2022/01/06,看好電動車趨勢 能海電能攜手敏實科大 共同開發電動車輛領域
2022/01/06,國票金併安泰銀爆內線交易為烏龍 傳應為國產股權買賣案
2022/01/06,聯詠去年Q4營收略減4.71% 全年達1353.66億元寫新高
2022/01/06,宏達電12月營收月增逾2成 單月、Q4、全年仍寫同期低
2022/01/06,聯電去年12月營收首破200億元 與Q4、全年同步衝高
2022/01/06,蘋果供應鏈Q4表現亮麗 臻鼎、華通及台郡營收登峰
2022/01/06,雲品搭國旅列車 攜手民宿業者建訂房平台
2022/01/06,雲朗張安平：全球通膨壓力大 集團將調薪維持員工生活水平
2022/01/06,基士德-KY去年營收19.61億元年增逾6% 積極開發在台業務
2022/01/06,〈台股盤後〉電子乏力回測10日線 台積電甩尾跌點收斂挫132點
2022/01/06,〈CES大展〉電子紙應用再擴大 元太攜BMW首度切入汽車領域
2022/01/06,響應2050淨零！中國信託、聯電簽署40億元永續連結貸款
2022/01/06,貿聯-KY GDR、ECB完成定價
2022/01/06,〈焦點股〉再生晶圓三雄股價抗跌 辛耘領漲9%
2022/01/06,力智申購筆數衝破50萬 凍結近3000億元資金 改寫台股新紀錄
2022/01/06,星寶今年聚焦兩大業務 太陽能電廠目標建置5MGW
2022/01/06,全球智慧手錶保持雙位數成長 2023年出貨估達1.63億支
2022/01/06,矽力-KY打入跌停 創個股單日跌點第二大 僅次大立光
2022/01/06,華航、長榮航近程航線空運運價喊漲 最多漲2成
2022/01/06,滙豐、聯電簽署7000萬美元永續貸款 支撐綠色發展
2022/01/06,佳能攜手日商開發自駕專用車載相機 預計今年開賣
2022/01/06,〈CES大展〉華碩首推17吋折疊筆電 微星、技嘉新品搶市
2022/01/06,〈國鼎新冠新藥〉新冠新藥二期數據達標 開盤8分鐘觸熔斷暫停交易
2022/01/06,泰金-KY去年營收13.55億元創新高 今年將再雙位數成長
2022/01/06,權證投資人一定要了解的 權證投資人看多標的TOP5
2022/01/06,百容去年營收21.71億元創新高 估今年還可成長逾2成
2022/01/06,汽車能隨意改變車色！BMW攜電子紙大廠元太推出iX Flow概念車
2022/01/06,〈台股盤前要聞〉TV面板跌幅再收斂、玉晶光奪Meta元宇宙大單 今日必看財經新聞
2022/01/07,樺漢去年營收960億元登新高 訂單能見度2年以上
2022/01/07,鴻海注資10億元 投資新能源車產業基金
2022/01/07,宏碁去年Q4營收863.8億元 創近八年單季新高
2022/01/07,台嘉碩去年Q4營收7.73億元 改寫歷史次高年增36%
2022/01/07,同欣電去年12月營收月減1成 全年138.77億元創高
2022/01/07,健策去年12月、Q4營收登高 全年88.01億元同創新猷
2022/01/07,智冠旗下一帆數位 榮獲Google菁英合作夥伴大獎
2022/01/07,鉅橡12月營收1.28億元改寫歷史同期新高 年增8%
2022/01/07,擁抱數位升級 宇瞻儲備永續營運動能
2022/01/07,全球半導體產值今年估達6806億美元 年增11%創新高
2022/01/07,蔡力行獲頒中央大學名譽博士 蔡明介到場祝賀
2022/01/07,儒鴻去年12月營收跳增跨越40億元破紀錄 Q4、全年同創高
2022/01/07,外資續賣晶圓雙雄、面板雙虎 累計三日提款逾150億元
2022/01/07,欣興去年營收首衝破千億元 年增18.9%
2022/01/07,群聯去年Q4營收改寫單季次高 全年625億元創新高
2022/01/07,宸鴻去年Q4營收241億元優預期 仍寫近14季低點
2022/01/07,〈進出口統計〉五大主要市場進出口表現 同步創歷史新高
2022/01/07,〈航運指數〉SCFI漲破5100點 美西線再創高
2022/01/07,岱稜Q4營收7.77億元 改寫9年單季新高
2022/01/07,旺宏去年Q4營收攀次高 全年首破500億元登峰
2022/01/07,尖點去年12月營收3.45億元 創同期新高
2022/01/07,〈進出口統計〉2021年出口值首破4000億元創歷史新高 寫四大驚奇
2022/01/07,〈和泰產險展望〉去年簽單保費年成長111% 市占排名升至第6
2022/01/07,〈CES大展〉宏達電續攻元宇宙 大秀三大新品
2022/01/07,玉晶光12月營收18.44億元 創同期新高
2022/01/07,筆電出貨旺 廣達去年營收創三高 緯創寫單月單季新猷
2022/01/07,力挺台灣生醫摘桂冠！富邦金董座蔡明興：希望有另一座護國神山
2022/01/07,〈台幣〉午後湧現美元買盤 匯價急貶收27.69元一周低點
2022/01/07,記憶體模組廠豐收 威剛去年營收近400億元登11年新高 十銓76億元攀峰
2022/01/07,〈和泰產險展望〉年終+年薪至少16個月 今年徵才擬增6%人力
2022/01/07,〈愛德萬展望〉測試設備需求強 調升全年接單金額至5650億日圓 增幅高達41.25%
2022/01/07,由田去年前11月稅後純益4.03億元 EPS 6.73元
2022/01/07,兆豐金拍板全面調薪4% 績優員工調幅上看7%
2022/01/07,〈進出口統計〉出口旺！2021年全年出口首度突破4000億美元 創歷史新高
2022/01/07,國巨去年營收1065億元 跨千億大關寫新高 年增57.5%
2022/01/07,群創去年營收3500億元年增29.7% 攀近六年新高
2022/01/07,世界先進去年營收439億元 與12月、Q4營收同創新高
2022/01/07,台股1/26牛年封關 1/31-2/4春節休市五天 2/7虎年開紅盤
2022/01/07,桓鼎-KY智能穿戴、儲能與鋰電池出貨強 去年營收創新高
2022/01/07,「鉅亨號」投資社群生態圈 號召來理財送星巴克
2022/01/07,火鍋料順銷+產品漲價 中華食品去年Q4營收創新高年增11%
2022/01/07,搶完船票2022年看好電動車市場 電池毛利更甜
2022/01/07,研揚去年營收登峰 訂單能見度近年最佳今年續戰高
2022/01/07,宏捷科客戶庫存偏高Q1營收恐衰退2成 外資降評
2022/01/07,印尼祭煤炭出口禁令中國首當其衝 PVC、EG報價看漲
2022/01/07,哈薩克暴動衝擊加密貨幣算力下滑 主板廠短期營運有隱憂
2022/01/07,〈焦點股〉桃機群聚案延燒 買盤搶進宅經濟、防疫概念股
2022/01/07,美國疫情反撲檢測需求暴增 ABC-KY、普生庫存被掃光
2022/01/07,瑞鼎開展蜜月行情 早盤強漲76% 抽中一張估賺24萬元
2022/01/07,00714群益道瓊美國地產ETF  連三季年化配息率近7%
2022/01/07,台數科旗下鑫傳今登興櫃大漲94% 去年前11月EPS 4.18元
2022/01/07,群益權證小教室：進階選股 大師選股－麥克墨菲
2022/01/07,〈台股盤前要聞〉0050擬配息3.2元、矽力跌停創台股次高跌點 今日必看財經新聞
2022/01/08,台股飆新高、谷歌入股樺漢、出口創新高 本周大事回顧
2022/01/08,〈熱門股〉國巨動能升溫 重返500元之上收復年線
2022/01/08,〈熱門股〉霹靂搭NFT題材 單周股價狂飆28%
2022/01/08,〈熱門股〉資金撤離高風險資產 亞信單周重挫19%
2022/01/08,騰輝-KY去年營收76.67億元創新高 高散熱基板仍將成長
2022/01/08,〈熱門股〉東森宅商機轉強 股價周漲逾1成寫2個月來高點
2022/01/08,〈熱門股〉台表科Q4營收創新高 股價大漲逾8%
2022/01/08,〈熱門股〉華宏本業穩健+業外補償金入帳 攀近五個月新高
2022/01/08,〈熱門股〉疫情群聚連環爆 清潔、檢測廠漲勢剽悍
2022/01/08,佳邦竹南三廠動土 明年Q2完工啟用
2022/01/08,〈研之有物〉媽媽我不想努力了！想多生一個？研究顯示：爸爸先當「神隊友」
2022/01/08,陶文：台股虎年操作要「七上八下」 房市會一路旺到2024年
2022/01/09,電池業務拉貨放緩 錸寶去年Q4營收略低於預期
2022/01/09,〈觀察〉晶片荒今年下半年緩解 半導體設備交期可望再縮短
2022/01/09,台積電+大立光法說、2021年稅收統計 本周大事預告
2022/01/09,〈觀察〉半導體掀循環經濟浪潮 化工廠收租金賺回收財
2022/01/09,〈觀察〉台廠新冠口服藥拿下國際入場券 還有兩道關卡要過
2022/01/09,〈觀察〉聯準會鷹派勢力抬頭 外資加速布局金融股
2022/01/09,〈觀察〉PCB產業鏈加速整合 築高競爭優勢城牆
2022/01/09,〈觀察〉折疊筆電、變色車引潮流 台廠CES展精銳盡出
2022/01/09,〈觀察〉國內外車商搶推新車款 2022車市買氣易漲難跌
2022/01/09,中天兩項臨床將有進展 搶攻全球百億元微生態新藥市場
2022/01/09,MIH結盟Autoware 聯手加速電動自駕車發展
2022/01/09,台股攻歷史新高後拉回 本周看兩大權王法說
2022/01/09,今年Mini LED裝置出貨量估增逾8成 台供應鏈吃香喝辣
2022/01/10,7大銀行發財水領取攻略 擺放至元宵飲用添財運
2022/01/10,台達電去年Q4營收衝高 全年首跨越3000億元同締新猷
2022/01/10,群聯尾牙最大獎100萬元 現場獎金豪撒2億元
2022/01/10,巨大去年營收攻上818億元創新高
2022/01/10,平和環保去年12月、Q4、全年營收同創新高
2022/01/10,華邦電去年Q4營收寫歷史次高 全年995.7億元創新高
2022/01/10,鴻海官網改版 新電動車概念圖藏玄機
2022/01/10,〈台塑四寶業績發表〉三寶估Q1營收受春節影響下滑 台化看今年營運比去年困難
2022/01/10,15家金控全年賺逾5806億元 破歷史紀錄
2022/01/10,檢測需求增 瑞基去年營收創新猷 12月、Q4登同期高
2022/01/10,日月光投控去年營收飆近5700億元 與Q4同創高
2022/01/10,桂盟去年Q4營收創新高 全年衝77.6億元登頂
2022/01/10,無畏德儀收回代理權 大聯大、文曄去年營收雙創歷史新高
2022/01/10,鋼市暢旺 中鋼去年Q4及全年營收同寫新高
2022/01/10,中華電坐穩獲利三冠王 去年每股賺4.61元
2022/01/10,力積電去年營收656億元登峰 12月、Q4同創新高
2022/01/10,鼎炫去年12月、全年營收創新高 積極推進車用市場
2022/01/10,國泰金去年純益1406億元創新高 大賺逾一個股本
2022/01/10,外資連三日提款台股 續砍聯電2.3萬張、反手加碼面板雙虎
2022/01/10,華立去年營收首破700億元 年增19.35%創新高
2022/01/10,廷鑫2021年營收25.23億元創新高 年增逾3成
2022/01/10,過年換新鈔 7銀行+郵局454家分行1/24-1/28開放兌換
2022/01/10,富邦金去年稅後純益1446.06億元 每天平均海賺5.78億元 
2022/01/10,嘉威去12月、Q4、全年營收同創高 今年業績續拚高峰
2022/01/10,〈鴻海清奈廠停工〉改善作業完成1/12起復工 首批數百名員工逐步重返崗位
2022/01/10,華碩去年品牌營收首破5000億元大關 與Q4同寫新猷
2022/01/10,聯發科去年營收4934億元創新猷 年增高達53%
2022/01/10,歐美客戶拉貨轉強 喬山去年12月、全年營收雙創高
2022/01/10,邑昇2021年營收15.58億元 創6年來新高
2022/01/10,〈台塑四寶業績發表〉台塑每股賺11.21元稱霸、與南亞EPS同創新高
2022/01/10,宏碁擴大布局充電樁市場 擬策略性入股華城電能
2022/01/10,健鼎去年Q4及全年營收創新高 今年再成長上看700億元
2022/01/10,矽力-KY去年營收改寫三紀錄 全年衝破200億元大關
2022/01/10,【台股龍捲風】 台積電營收創高 智原精星昇達科大漲 接下來?
2022/01/10,郭台銘解質逾25.72萬張鴻海持股 市值約266億元
2022/01/10,家登去年Q4營收12.02億元 與全年同寫新猷
2022/01/10,仁寶去年營運寫三高 和碩、英業達Q4同攀峰
2022/01/10,中租控股投資華城電能 布局電動車市場
2022/01/10,台塑四寶去年大賺2403億元 年終獎金發放7個月
2022/01/10,郭台銘送虎年發財金紅包 限量368份
2022/01/10,光隆機能衣出貨旺 去年12月營收6.82億元 創同期新高
2022/01/10,友達12月營收持穩高檔 去年3706億元寫七年高 年增36%
2022/01/10,台積電去年營收衝破1.5兆元 與12月、Q4同締新猷
2022/01/10,視訊股東會朝兩方案籌備 4月將可上線
2022/01/10,〈焦點股〉Mini LED引爆供應鏈商機 富采股價創掛牌新高
2022/01/10,房產裝潢市場需求回升 科定去年Q4營收創8季以來新高
2022/01/10,〈台股盤中〉台積電一夫當關 大盤開低走高翻紅力守月線
